id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
789798,"Artsy, private lower level, close to downtown",4161754,Rhonda & Doug,,Ashcreek,45.45568,-122.73827,Entire home/apt,78,2,142,2019-11-30,1.78,1,325
798113,Kinley Manor Coach House Experience,4203145,Rupert Kinnard,,Irvington,45.5363,-122.65549,Entire home/apt,150,1,113,2019-12-28,1.44,2,258
801318,"Ideally Located, Modern & Artistic Large House ~ Perfect for Groups",1150082,Michelle,,King,45.55966,-122.65155,Entire home/apt,484,1,63,2019-12-16,0.74,6,247
816398,Sweet and quiet Irvington Duplex,4084497,Gary,,Irvington,45.54412,-122.65684,Entire home/apt,84,30,98,2018-09-17,1.15,1,358
838961,Studio Apartment - Private Entry,4382924,Reggie,,Parkrose Heights,45.54551,-122.54518,Private room,69,7,22,2019-12-15,0.32,1,194
850325,Historic Dist: Walk Downtown & OHSU,991471,Jan,,South Portland,45.49631,-122.67626,Private room,72,30,106,2016-05-19,1.35,1,365
857046,"Lg Spacious Room, FUN Alberta Arts",501715,Teresa,,Sabin,45.5565,-122.64826,Private room,30,28,30,2017-11-24,0.36,5,365
857220,"Spacious, Comfy Basement Suite",4440080,Lori 'N Podji,,Foster-Powell,45.49278,-122.58294,Private room,59,1,255,2019-12-03,3.02,1,348
870827,NW Nob Hill Garden Cottage,1001311,Alleyn,,Northwest District,45.53291,-122.70751,Entire home/apt,95,1,553,2019-12-08,6.52,4,340
871985,Beautiful Alberta Arts District Apt,3528646,Aysha,,Sabin,45.55663,-122.64955,Entire home/apt,110,1,422,2019-12-31,5.06,1,358
882150,Northeast Vintage Hideout with Hot Tub & Gardens!,4667131,Nick,,Roseway,45.54904,-122.58215,Entire home/apt,99,2,162,2019-12-14,2.05,1,358
885006,SW Room w/ sweet Dalmatian co-host & EV Charger,4688334,Gina,,Multnomah,45.46352,-122.70938,Private room,42,1,305,2019-12-15,3.65,2,364
902805,★Deluxe Charmer Great Location! 5 Bedroom!★,4825949,Kara And James,,Ashcreek,45.45535,-122.73311,Entire home/apt,350,3,38,2019-11-30,0.45,1,357
921586,Mid-Century House in SW Portland,4955213,Tim,,South Burlingame,45.46645,-122.68438,Entire home/apt,150,7,4,2015-11-29,0.05,1,365
921597,Pearl District Loft: Urban Oasis,4955336,BettyLou,,Pearl,45.53085,-122.68462,Entire home/apt,99,30,12,2019-12-02,0.15,1,176
927432,"Spacious, charming, & well-located Portland house",1916182,Alexis,,Humboldt,45.56317,-122.67034,Entire home/apt,149,30,8,2019-10-06,0.10,1,186
938257,Pink House off Mississippi-ask for DEALS 4-6nights,1515905,Rick,,Boise,45.54962,-122.67387,Entire home/apt,108,2,445,2019-11-03,5.50,2,79
938283,Green House Mississippi-ask for DEALS on 4-6nights,1515905,Rick,,Boise,45.54878,-122.67522,Entire home/apt,101,1,458,2019-12-17,5.69,2,79
942885,Simple and Spacious on NW 23rd ,5097860,Max,,Northwest District,45.5275,-122.7005,Entire home/apt,400,4,155,2019-11-29,1.87,1,63
951387,Quiet Private Studio in Inner NE near Bus & Bike,5161731,Deborah & Ludger,,Boise,45.55387,-122.66625,Entire home/apt,74,2,412,2020-01-01,4.95,1,86
958634,Spacious Private Suite for Extended Stays,5216499,Allison,,South Tabor,45.50251,-122.58144,Private room,39,30,20,2019-11-21,0.25,1,362
962678,Charming Bright Bungalow On Hawthorne,5231057,Clay,,Mt. Tabor,45.51188,-122.60881,Entire home/apt,225,1,42,2019-09-02,0.53,1,188
967959,Authentic Alberta Arts Abode,1507209,Penelope And Nathan,,King,45.55805,-122.65608,Entire home/apt,125,1,486,2019-12-18,6.10,1,348
979746,Apartment in Beautiful NW Portland,5362674,Jacek,,Northwest District,45.5294,-122.69724,Entire home/apt,102,1,343,2019-12-15,4.23,1,83
985183,Exquisite 1 Bedroom Apt NE PDX,3519465,Carolina,,Irvington,45.53631,-122.6482,Entire home/apt,85,2,68,2019-11-16,0.85,2,275
993073,PDX Eco Cottage Guesthouse,5455260,Susan,,Hosford-Abernethy,45.50685,-122.64898,Entire home/apt,145,2,239,2019-12-17,2.99,2,355
997150,Lovely Laurelhurst Craftsman Apt,3041678,Cora,,Buckman,45.52167,-122.63846,Entire home/apt,85,1,317,2019-12-18,3.91,2,330
1003617,The Portland Villa on Alberta St,4430753,Catie,,Concordia,45.55783,-122.63651,Entire home/apt,400,1,164,2019-12-30,2.53,1,321
1006381,Mid Century Modern,4246850,Daniel,,King,45.56378,-122.6616,Entire home/apt,109,30,95,2019-08-30,1.18,2,306
1007277,Feels Like Home,3978304,Anthony,,Woodstock,45.4892,-122.62098,Entire home/apt,60,2,365,2019-12-22,4.83,1,164
1009218,Perfect SE Location: Classic Portland Experience,1284016,Stacey,,Buckman,45.52275,-122.64911,Entire home/apt,95,3,111,2019-12-16,1.35,1,22
1011906,"Shaman Perch
Best View In Portland",5566717,Enrique,,Goose Hollow,45.51526,-122.69344,Entire home/apt,95,3,156,2019-12-09,1.92,1,272
1028153,Private Room - Historic Kenton Area,5658275,Ryan,,Kenton,45.57955,-122.68668,Private room,55,2,63,2019-09-16,1.18,1,62
1036774,"""The Portland Purple House 1""",5707629,Arlene & Jeff,,Roseway,45.55193,-122.59341,Private room,40,2,28,2019-09-13,0.39,2,61
1046001,Alberta Arts Custom Basement Room,2236909,Shane,,King,45.56138,-122.65826,Private room,37,30,69,2019-08-06,0.85,5,283
1051919,Spacious & Private: 420 & LGBTQ Friendly,4456464,Maylene & Charity,,Kenton,45.58123,-122.68553,Private room,49,2,385,2019-12-22,4.82,3,21
1056736,Euro/Modern studio w/ kitchen & private entry,5820535,Scott,,Hillside,45.52427,-122.70851,Entire home/apt,90,2,127,2019-10-05,1.56,1,89
1063635,Quiet bedroom near Hawthorne District,5742402,Mark,,Richmond,45.50951,-122.6311,Private room,65,2,86,2019-11-16,1.53,1,179
1074561,Mid-Century Modern Concordia Home!,315059,Anna,,Concordia,45.5719,-122.63843,Entire home/apt,90,2,87,2019-12-30,1.09,2,1
1086146,Spacious Urban Retreat,5970172,Dj,,Parkrose,45.55799,-122.55755,Entire home/apt,225,2,125,2019-11-30,1.54,1,365
1092552,Goose Hollow Studio,6002476,Dave,,Goose Hollow,45.51892,-122.69391,Entire home/apt,135,2,452,2019-12-16,5.59,1,262
1100793,"Family Friendly, Walk to train, parks, everything",496929,Sam,,Sellwood-Moreland Improvement League,45.47929,-122.64483,Entire home/apt,150,4,12,2019-06-22,0.20,1,100
1103529,The Hen House: Private unit in NE,6060622,Norah,,King,45.55013,-122.65882,Entire home/apt,75,1,383,2019-12-23,4.71,2,347
1107789,Cozy Portland Studio Apartment,6000443,Cara,,Buckman,45.52114,-122.64478,Entire home/apt,60,2,521,2020-01-01,6.45,1,293
1119763,Maple Cottage PDX/ Fun Historic Mississippi Ave.,2749411,Mariah,,Boise,45.55351,-122.67402,Entire home/apt,65,3,154,2019-12-29,4.93,1,323
1123780,Airport~Private Entrance,2946939,Jennifer,,Cully,45.55857,-122.61983,Private room,50,1,268,2019-12-08,3.34,2,148
1124057,"Airport~Portlandia's ""Rent It Out"" House",2946939,Jennifer,,Cully,45.56144,-122.62007,Private room,57,1,413,2019-12-17,5.12,2,147
1125125,Family home nestled in Alameda,2981315,Max,,Alameda,45.54989,-122.63581,Entire home/apt,250,7,21,2019-07-25,0.28,1,358
1129330,Spacious Modern Montavilla Studio,215610,Elizabeth,,Montavilla,45.51271,-122.57043,Entire home/apt,65,3,7,2015-08-09,0.11,1,22
1132421,"Secluded backyard cottage in N. PDX, Long-term",6211875,Noah,,Piedmont,45.57645,-122.66545,Entire home/apt,60,30,326,2019-12-26,4.06,1,279
1135861,Attunement Permaculture Guesthaus,213921,Joelle,,Overlook,45.55662,-122.68386,Entire home/apt,180,30,54,2019-11-05,0.68,1,365
1139014,NE IRVINGTON 1926 CHARMING BUNGALOW,5513212,Danielle,,Irvington,45.54275,-122.65717,Entire home/apt,200,30,13,2019-07-03,0.17,1,173
1151857,"Bright & Spacious, Opal 28 Queen Suite #2",6313800,Margot,,Kerns,45.52572,-122.6377,Entire home/apt,130,1,98,2019-11-30,1.38,8,175
1160142,Stonebear Inn Studio,5895079,Renee,,Roseway,45.55109,-122.59924,Entire home/apt,60,2,434,2019-11-16,5.48,1,257
1170813,Private large studio apartment.  ,2513602,Jeannette,,Cully,45.55942,-122.6166,Entire home/apt,110,1,380,2019-12-08,4.72,2,326
1171356,Yellow room in Woodstock with central air con!,190651,Shannon,,Woodstock,45.47937,-122.6065,Private room,55,2,307,2019-11-11,3.85,2,177
1171875,Orange room w/Queen bed and central air con!,190651,Shannon,,Woodstock,45.47945,-122.6043,Private room,55,2,264,2019-08-13,3.30,2,179
1193068,Rosie Room at Farmhouse Cottage,1996078,Sally K,,Marshall Park,45.4572,-122.68988,Private room,85,3,9,2019-12-19,0.11,3,240
1194120,Cozy Hawthorne Hideaway-2 BD,6525571,Kathy,,Hosford-Abernethy,45.50968,-122.65247,Entire home/apt,149,2,330,2019-12-16,4.18,1,337
1194370,Cozy mud hut with big bridge view,6526820,Ivy,,Cathedral Park,45.59175,-122.76066,Private room,69,1,498,2019-12-17,6.44,1,0
1194589,Artisan Sanctuary,5927807,Margo,,Humboldt,45.5608,-122.67,Entire home/apt,59,2,396,2019-12-31,4.94,1,355
1209612,"WATERFRONT, NW  DISTRICT CONDO",6510017,Irene & Steve,,Old Town/Chinatown,45.52667,-122.67219,Entire home/apt,1500,30,64,2015-07-27,0.90,1,365
1210309,Spacious room in close-in SE,500988,Amy,,Creston-Kenilworth,45.49167,-122.63276,Private room,52,1,254,2019-12-23,3.18,3,81
1212986,Whole House  w/  Patio,6379380,Julio,,Mt. Scott-Arleta,45.47835,-122.597,Entire home/apt,75,2,32,2019-10-13,0.41,2,253
1213052,Alberta Arts Bungalow - 4 Bedroom,6621964,Amy,,King,45.55713,-122.65191,Entire home/apt,325,2,163,2019-12-26,2.06,1,325
1221078,"Raven's Nest, SE PDX 2 BR Retreat",6655028,Vince,,Richmond,45.50338,-122.61815,Entire home/apt,128,2,399,2019-10-10,5.03,1,46
1226994,NE Old Charm w/Modern Conveniences,6692974,Paul & Mandie,,Piedmont,45.5734,-122.66297,Entire home/apt,115,2,158,2019-12-04,2.00,18,323
1229300,NW/PEARL PDX CONDO,6705774,Melinda,,Northwest District,45.52393,-122.68715,Entire home/apt,140,30,200,2019-09-25,2.57,1,336
1232883,"Quick Getaway? Jetted Tub, LGBTQ & 420 Friendly",4456464,Maylene & Charity,,Kenton,45.58036,-122.68814,Entire home/apt,75,2,303,2019-12-24,3.80,3,25
1233252,NE Garden Level/Modern Conveniences,6692974,Paul & Mandie,,Piedmont,45.57381,-122.66262,Entire home/apt,100,2,94,2019-08-11,1.20,18,298
1239809,"Cozy, Quiet& Charming w/private bath!",6757935,Dev,,King,45.56272,-122.65663,Private room,54,30,18,2019-09-03,0.23,1,364
1242928,"Modern Loft, Condo in NE Portland (30-day minimum)",6774413,Duane,,Humboldt,45.55856,-122.66766,Entire home/apt,100,30,99,2019-10-03,1.95,1,89
1242968,Bright and Creative Near Downtown!,6416589,Adam And Arthur,,Boise,45.553,-122.6766,Private room,70,1,579,2019-12-23,7.27,5,236
1243615,Captain's Bed at SW PDX Cottage ,1996078,Sally K,,Marshall Park,45.45847,-122.69122,Private room,85,3,4,2019-06-14,0.07,3,240
1250645,Aloha Cottage/Alberta Area NO CLEANING FEE,6235676,Megan,,Concordia,45.55653,-122.63113,Entire home/apt,60,30,109,2019-11-16,1.40,1,133
1261196,♟ Vintage Portland Home - 5 minutes to downtown!,234549,Kerry,,Kerns,45.52483,-122.64333,Entire home/apt,189,2,225,2019-12-26,2.91,1,89
1268133,The Studio at the Garden Oasis,2948538,Colin And Medina,,Sabin,45.5502,-122.65492,Entire home/apt,85,30,51,2019-12-01,0.65,3,363
1275890,Hawthorne-Division/Tabor Private Entrance & Bath,6939563,Serron & Rich,,Richmond,45.50827,-122.6138,Private room,59,2,180,2019-10-29,2.31,1,60
1280971,Cozy Room In Home away Home,6800964,Isil,,Northwest Heights,45.53539,-122.75788,Private room,50,30,15,2019-08-02,0.19,2,173
1288320,Thompson Hideaway - walk to Convention Center,5037209,Pamela,,Eliot,45.53995,-122.66264,Entire home/apt,70,2,373,2019-12-29,4.71,1,334
1292701,Downtown PDX Private Victorian Hideaway( sleeps 4),7029321,Foad,,South Portland,45.50593,-122.68429,Entire home/apt,80,1,295,2019-12-16,3.73,1,41
1297869,5th Ave Townhouse,7055900,Saadi,,Portland Downtown,45.50947,-122.68195,Entire home/apt,350,2,346,2019-12-11,4.40,1,304
1313694,The Green Fairy Mississippi/Williams,6153335,Sonia,,Boise,45.5517,-122.67208,Entire home/apt,125,30,110,2019-12-06,1.39,2,364
1323488,Deluxe Apartment Studio & Jacuzzi,6379380,Julio,,Brentwood-Darlington,45.46802,-122.60164,Entire home/apt,98,2,183,2019-10-19,2.32,2,364
1332422,Salmon Street Farmhouse,1616228,Sally,,Buckman,45.51281,-122.64446,Entire home/apt,215,3,16,2019-12-01,0.20,1,2
1332643,Classic Cape Cod in Montavilla,1389929,Gregor,,Montavilla,45.52839,-122.58274,Entire home/apt,100,30,1,2013-08-15,0.01,1,208
1349072,Charming Arbor Lodge Bungalow,7319348,Ellen,,Arbor Lodge,45.57301,-122.67945,Entire home/apt,120,30,7,2016-03-25,0.09,1,362
1360216,ArtFulLife For Long Term Stays,1186353,Fred,,Northwest District,45.52752,-122.69763,Entire home/apt,95,30,389,2019-12-08,4.95,2,291
1360978,Pied-à-Terre is Calm•Clean•Quiet and Dog-Friendly,1419956,Pamela,,Overlook,45.56167,-122.68451,Entire home/apt,105,2,233,2019-12-01,2.99,1,268
1386231,Cozy Basement Alberta Arts Room,2236909,Shane,,King,45.56265,-122.65645,Private room,45,30,59,2019-08-30,0.76,5,309
1386922,Mississippi Ave Basement Studio,3859198,Justin,,Humboldt,45.56168,-122.67579,Entire home/apt,100,1,114,2019-11-18,1.45,1,179
1399503,Gorgeous Pearl Loft,2209026,Kristen,,Pearl,45.53049,-122.68491,Entire home/apt,161,186,69,2019-10-05,0.88,1,365
1399647,"Sleek Basement Space, Close-In Hood",2717300,Benjamin And Kristi,,Overlook,45.56511,-122.67914,Entire home/apt,59,1,644,2019-11-11,8.21,1,3
1408895,Bright & Modern Home in Lovely Roseway,942377,Emily,,Roseway,45.54885,-122.58616,Entire home/apt,129,2,66,2019-12-26,0.84,1,89
1411299,"Cozy, yet Spacious Division 1BR Apt",6960996,David,,Richmond,45.50307,-122.62655,Entire home/apt,88,2,121,2019-12-27,2.56,1,230
1420478,Chez Rosette Tiny House,7647618,Rose,,Alameda,45.54456,-122.62708,Entire home/apt,100,3,135,2019-11-12,1.72,1,361
1429073,Lovely Private Room & Bath in SE (South Tabor),7656277,Joanne,,South Tabor,45.49924,-122.60789,Private room,60,2,107,2019-10-06,1.37,1,334
1440978,Explore Ptown then rest & relax here - pets ok,6846423,Dorothy,,Hosford-Abernethy,45.50181,-122.64696,Entire home/apt,159,3,227,2019-12-27,3.36,1,174
1441317,HUGE 2 Rm Suite in 1909 Alberta Music/Movie House,6971894,Kathryn,,Sabin,45.55404,-122.64665,Entire home/apt,95,1,140,2019-12-14,1.82,1,48
1442378,Get cozy in SE Pdx's hottest 'hood,7744973,Sara,,Richmond,45.50456,-122.62526,Private room,55,30,96,2019-08-01,1.24,1,90
1456206,Close in SE Victorian Garden Home,7760027,Michele,,Buckman,45.52062,-122.63808,Entire home/apt,99,4,9,2019-10-28,0.12,1,335
1467685,"Clinton Street Comfy, Urban Oasis 2",4077911,Larry,,Richmond,45.50423,-122.63423,Private room,63,2,155,2019-11-08,1.99,2,365
1519381,Downtown living,8109719,Erin,,Portland Downtown,45.50932,-122.67748,Entire home/apt,90,30,2,2019-04-23,0.06,1,307
1525272,Lovely Stay in HEART of NE Portland,8138263,Keenan,,Irvington,45.53632,-122.65355,Entire home/apt,49,30,5,2016-12-01,0.10,1,365
1525459,Big SE Hawthorne 1BD with Sauna!,2428367,Andrea,,Hosford-Abernethy,45.51102,-122.64363,Entire home/apt,115,3,155,2019-11-30,2.05,1,215
1526443,The Perfect Spot,7504672,Barbara And Gary,,Hillsdale,45.48788,-122.70095,Private room,75,2,90,2019-09-30,1.21,3,242
1526447,Art & Food Lovers | Hawthorne Mt. Tabor-Walkable!,8139894,Ben,,Richmond,45.50804,-122.61431,Entire home/apt,449,1,63,2019-12-01,0.82,1,245
1529860,Modern House in NE Portland,7222791,Aaron,,Piedmont,45.56931,-122.66194,Entire home/apt,128,2,79,2019-11-30,1.02,1,364
1539452,"""The Hermitage"", Historic Hafner Haus 2nd unit",8207605,Sharon,,Portland Downtown,45.51607,-122.6862,Entire home/apt,99,4,103,2019-12-07,1.66,8,255
1539585,"Perfect retreat, Alberta Arts, hbee",8208381,Joyce,,Alameda,45.5549,-122.63783,Private room,58,1,64,2019-10-14,1.41,1,88
1542659,Bright Beautiful Huge Loft in NE!,2722503,Casey,,Eliot,45.54277,-122.6621,Entire home/apt,190,2,238,2019-11-26,3.25,1,346
1542756,Two rooms in Alberta Arts home,307969,Michiel,,Concordia,45.55715,-122.63396,Private room,51,2,231,2019-11-11,3.01,1,0
1560267,Pearl District Private Suite,2655510,Steven,,Pearl,45.52792,-122.68246,Private room,125,2,452,2019-12-29,5.91,1,290
1566659,Hawthorne/Belmont Vintage Apartment,1387123,Jarrett,,Sunnyside,45.51689,-122.6327,Entire home/apt,99,30,96,2019-04-18,1.24,1,295
1584433,Historic Northwest Portland Home,8441694,Christina,,Northwest District,45.53772,-122.7002,Private room,95,2,80,2019-12-29,1.13,1,233
1593393,Cozy Apartment--Hollywood District,8498827,Tom,,Rose City Park,45.53532,-122.61179,Entire home/apt,95,2,226,2019-10-13,2.93,1,357
1610348,Basement Studio Skateboarding Paradise St Johns,3436991,Jocelyn,,St. Johns,45.59744,-122.74713,Private room,54,1,22,2019-12-19,0.34,1,140
1612957,Beautiful Mt. Tabor Home: Sleeps 10!,2957709,Ruby,,Mt. Tabor,45.50791,-122.6041,Entire home/apt,140,2,47,2019-12-27,0.62,1,363
1625075,Sellwood Garden Studio,1178070,Candace,,Sellwood-Moreland Improvement League,45.46555,-122.66006,Entire home/apt,130,2,293,2019-12-08,3.87,1,150
1631825,Port Cottage House,8370365,Carla,,Boise,45.55186,-122.66629,Entire home/apt,180,2,397,2019-12-26,5.23,2,355
1636808,SE Prime Location! Private suite w/ bath.,8572218,Heather,,Sunnyside,45.5175,-122.62318,Entire home/apt,100,1,146,2019-10-12,2.08,1,285
1640380,"Central, historic SE PDX room, walk to all!",4154587,Meg,,Sunnyside,45.51319,-122.63528,Private room,54,1,169,2019-12-15,2.20,2,152
1641735,Zen Suite Private Bath-Alberta Arts,8703941,Tracy,,Concordia,45.56698,-122.63207,Private room,65,2,58,2016-08-30,0.82,1,365
1646310,1915 Craftsman Bungalow Mt. Tabor/Montavilla,5453439,Hisham,,Montavilla,45.5175,-122.57303,Entire home/apt,145,1,54,2019-08-08,0.75,1,364
1646847,Urban Zen Retreat,8739391,Chris,,Mt. Tabor,45.51498,-122.60502,Entire home/apt,109,2,101,2019-09-15,1.46,2,180
1650401,Sunny and family friendly - just off Hawthorne!,1178421,Stephanie,,Richmond,45.50989,-122.61475,Entire home/apt,99,1,312,2019-11-30,4.08,1,352
1651319,Charming home in great NE location,8017624,Martha,,Woodlawn,45.57216,-122.65778,Entire home/apt,69,5,40,2019-10-11,0.55,1,90
1661004,Private Irvington Cottage near Convention Center,4426731,Martha,,Irvington,45.53739,-122.65496,Entire home/apt,120,2,172,2019-12-18,3.91,2,275
1665757,Cosy Basement Apt on East Mt Tabor! City Permitted,4243978,Anne,,Mt. Tabor,45.50844,-122.58669,Entire home/apt,55,2,177,2019-12-09,2.34,1,354
1677299,"Urban Gardens apt, luxury king bed, ac, rainshower",5283609,Ivy,,Multnomah,45.45469,-122.71969,Entire home/apt,150,2,76,2019-09-25,1.07,1,37
1683849,Modern Four Story Townhome with City Views!,8253334,Tom,,Eliot,45.53848,-122.66121,Entire home/apt,349,3,23,2019-12-01,0.68,1,38
1700420,Sellwood Mid-Century Private Bath Sellwood,3120050,Tara,,Sellwood-Moreland Improvement League,45.46878,-122.65802,Private room,65,3,29,2019-03-31,0.41,1,60
1703888,Tiny house on a tiny volcano,8036326,Martin,,Mt. Tabor,45.51251,-122.60355,Entire home/apt,99,30,121,2019-10-22,1.59,1,221
1709408,Bright seperate entrance apt.,9018835,Mary Ann,,Madison South,45.54734,-122.56872,Entire home/apt,72,10,12,2015-12-17,0.18,1,38
1717606,Beautiful & Clean Condo in Pearl of Portland!,9055739,Andy,,Pearl,45.53099,-122.6821,Entire home/apt,99,4,11,2019-12-09,0.77,1,0
1727988,"Urban Haven, Stumptown Room ~ Home away from Home!",9065073,Gary,,Overlook,45.55689,-122.682,Private room,55,2,252,2019-11-24,3.37,4,167
1732272,Hollywood One Bedroom,102666,Rosy,,Rose City Park,45.54075,-122.61272,Entire home/apt,95,2,67,2019-11-11,0.92,1,297
1737074,Rose City Restoration,9148096,Patti,,Portland Downtown,45.52085,-122.6799,Entire home/apt,132,3,146,2019-11-15,1.93,1,82
1747546,Single Private Room in Laurelhurst,4133362,Shera & Andrew,,Laurelhurst,45.51943,-122.6232,Private room,65,2,108,2019-10-27,1.50,2,363
1752439,Westmoreland Craftsman - Walkable and Comfortable,9218501,Casie,,Sellwood-Moreland Improvement League,45.47203,-122.64538,Entire home/apt,318,3,21,2019-08-23,0.39,1,7
1826250,Urban Garden Studio,2592211,Joelle And James,,Richmond,45.50802,-122.6298,Private room,72,2,162,2019-05-21,2.18,1,154
1850556,The Nest,9663989,Laura,,Hollywood,45.5368,-122.62355,Entire home/apt,80,1,546,2019-12-26,7.58,1,314
1851037,Rockport Room ~ Urban Haven,9065073,Gary,,Overlook,45.55673,-122.68523,Private room,55,2,179,2019-11-11,2.50,4,121
1851090,Inn Off Hawthorne,4966686,Marc,,Sunnyside,45.51292,-122.62649,Entire home/apt,115,30,22,2019-11-27,0.31,1,239
1851145,Hawthorne/Division Beautiful Suite,3379729,Dana,,Richmond,45.51014,-122.61734,Entire home/apt,95,2,178,2019-12-15,2.44,1,348
1854915,"Comfortable, creative & convenient!",4303463,James,,North Tabor,45.52631,-122.60138,Entire home/apt,100,30,162,2019-06-02,2.17,1,77
1855289,PDX's Most Intimate & Walkable,9683714,John,,Arlington Heights,45.51848,-122.71021,Entire home/apt,75,30,29,2016-09-20,0.39,1,88
1856204,Overlook Room ~ Urban Haven,9065073,Gary,,Overlook,45.55595,-122.68306,Private room,45,2,205,2019-11-17,2.74,4,121
1856414,Comfortable Hip Downtown Loft,5907304,Sari,,Portland Downtown,45.51629,-122.68693,Entire home/apt,75,30,73,2019-06-29,0.98,3,196
1914528,Spacious Home in Hawthorne District,9930548,Daniel,,Sunnyside,45.51217,-122.63639,Entire home/apt,200,2,129,2019-11-30,2.04,1,25
1917542,The Sun House Private Suite,2939402,Stuart,,Eliot,45.54331,-122.66272,Entire home/apt,69,2,440,2019-12-29,5.96,1,69
1917726,Northeast Portland Studio with Private Entrance,9943209,Brendon,,North Tabor,45.52772,-122.61121,Entire home/apt,60,2,446,2019-12-23,6.09,1,348
1931712,Deluxe Portland Downtown Condo,4084327,Gary,,Portland Downtown,45.50956,-122.68022,Entire home/apt,107,30,26,2019-11-30,0.41,1,251
1943748,Classic Close-In Portland,10053932,Larry,,Buckman,45.52164,-122.64264,Entire home/apt,136,2,111,2018-02-11,1.50,1,153
1960011,The Cottage on North Prescott,10128172,Peter,,Overlook,45.5578,-122.67911,Entire home/apt,118,2,397,2019-10-31,5.36,1,18
1983541,Another Perfect Spot in Portland,7504672,Barbara And Gary,,Hillsdale,45.48706,-122.70189,Private room,72,2,123,2019-11-17,1.73,3,242
1984372,1 Bedroom 1Bath Home Walkable Neighborhood,4526463,Angela,,Boise,45.55083,-122.67149,Entire home/apt,100,30,21,2019-12-01,0.29,2,86
1988396,"Alberta Arts Urban Cottage, w/ Fireplace",764443,Laney & Brent,,Concordia,45.56457,-122.6395,Entire home/apt,95,1,200,2019-12-15,2.73,1,180
1998276,Bright and Shiny New Apartment,10295660,Brad And Meg,,Piedmont,45.56916,-122.66955,Entire home/apt,44,30,91,2019-12-10,2.47,1,0
2003568,Historic Irvington Basement Apt,3519465,Carolina,,Irvington,45.53612,-122.6472,Entire home/apt,90,2,99,2019-11-11,1.36,2,363
2015435,Middle of NW District wParking Pass,8525373,Cynthia,,Northwest District,45.52729,-122.69588,Entire home/apt,109,1,375,2019-12-07,5.18,2,172
2016264,Cozy + charming apt - Heart of SE,10387869,Anna,,Buckman,45.52076,-122.64118,Entire home/apt,89,1,409,2019-11-11,5.69,1,362
2020615,Sellwood Detached Studio Loft,10386316,Kenan,,Sellwood-Moreland Improvement League,45.46762,-122.65323,Entire home/apt,95,1,281,2019-12-26,5.05,1,176
2028412,Sunny Private Ensuite Bed and Bath Classic PDX,3871935,Tamara,,Richmond,45.50516,-122.62529,Private room,75,2,19,2019-11-21,0.29,2,90
2033330,Cozy 2bd cottage near Hawthorne,10437867,Camille,,Mt. Tabor,45.51305,-122.6102,Entire home/apt,130,1,140,2019-12-07,1.92,2,15
2033589,"Cozy Room Near Airport, Alberta",10438539,Michael,,Cully,45.55882,-122.59779,Private room,40,1,258,2019-11-14,3.89,2,363
2038802,"2 story, 2 bath Downtown Condo w/Parking Pass",2687437,Diana,,Portland Downtown,45.51476,-122.68634,Entire home/apt,99,30,159,2019-10-10,2.20,1,228
2045732,"Private Entrance&Bathroom, Spacious",10137100,Nancy,,Rose City Park,45.53637,-122.59974,Private room,59,30,220,2019-12-13,3.10,1,363
2089894,Re-Treat in Cully,8556578,Jak & Abby,,Cully,45.5603,-122.60112,Entire home/apt,60,2,111,2019-12-08,1.98,1,179
2098843,Eastmoreland Gem,10705438,Patrick,,Eastmoreland,45.47409,-122.62714,Entire home/apt,375,3,20,2019-12-01,0.30,1,12
2101856,Cute Overlook Studio Cottage,1904731,Shanna,,Overlook,45.56169,-122.67924,Entire home/apt,59,1,431,2019-12-23,6.65,1,347
2105961,Cozy Hideaway in NW Mini Mansion!,10736016,John,,Northwest District,45.52983,-122.70132,Entire home/apt,89,3,233,2019-11-19,3.97,1,26
2114753,Sunny Room in Historic Laurelhurst,4133362,Shera & Andrew,,Laurelhurst,45.52078,-122.62286,Private room,75,2,150,2019-11-30,2.07,2,364
2131555,Urban Sanctuary Home - Master Bedroom,10875338,Raquel,,Mt. Tabor,45.50543,-122.60885,Private room,69,1,20,2019-12-08,6.19,2,218
2131838,Upstairs Purple Room,3054395,Karen,,Sellwood-Moreland Improvement League,45.46721,-122.65739,Private room,45,2,28,2019-11-27,0.48,2,73
2132444,Private Irvington Basement Apt.,10880743,Phong,,Alameda,45.54919,-122.64293,Entire home/apt,89,2,236,2019-11-11,3.30,1,365
2172184,Comfy Room in Creative Compound,5574682,Elise,,Overlook,45.55856,-122.68216,Private room,70,2,106,2019-12-01,1.47,1,334
2181467,"The Einstein Room... Sleep here, Be brilliant!",10915079,Elliott,,Kenton,45.57787,-122.70193,Private room,35,1,112,2019-11-25,3.29,1,31
2216467,"Heart of Foodie Portland, Across from Piccolo Park",4006487,Kathleen,,Hosford-Abernethy,45.50262,-122.6377,Entire home/apt,50,20,49,2019-01-12,0.74,1,295
2243045,Waterfront Panoramic 2b/2b Portland 30 day min,11456606,Donna,,Old Town/Chinatown,45.52751,-122.67225,Entire home/apt,99,30,14,2019-06-22,0.24,1,343
